Time,gps_lat,gps_long,gps_alt,TEMP,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,STE_ALT,STE_VEL,STE_ACC,STE_APO,BNO_YAW,BNO_PITCH,BNO_ROLL,IMU_gx,IMU_gy,IMU_gz,IMU_mx,IMU_my,IMU_mz,FSM_state,sign,RSSI,Voltage,frequency,flap_extension,pressure,Continuity1,Continuity2,Continuity3,Continuity4,TelemLatency,Pyro1,Pyro2,Pyro3,Pyro4,Pyro1Firing,Pyro2Firing,Pyro3Firing,Pyro4Firing,is_booster,sense_pyro
2024-3-23--13-50-37-221,37.10132,-97.44032,387.88,26.6875,1.01953,-0.01953,-0.02734,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79382,1.20544,-2.03674,0,KD9ZMJ,-102,8.25,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-26,37.10132,-97.44032,387.88,26.6875,1.03125,-0.01172,-0.04687,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79382,1.20544,-2.03674,0,KD9ZMJ,-102,8.25,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-286,37.10132,-97.44032,387.88,26.69922,1.02344,0.01953,-0.03125,,,,,1.54578,0.93152,-1.03772,1.375,-2.625,-0.75,-0.79602,1.20496,-2.03638,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-349,37.10132,-97.44032,387.88,26.69922,1.01953,-0.01172,-0.03125,,,,,1.54578,0.93152,-1.03772,1.375,-2.625,-0.75,-0.79602,1.20496,-2.03638,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-414,37.10132,-97.44032,387.88,26.69922,1.03125,0.01172,-0.01953,,,,,1.54578,0.93152,-1.03772,1.375,-2.625,-0.75,-0.79602,1.20496,-2.03638,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-481,37.10132,-97.44032,387.88,26.69922,1.04688,0.00781,-0.03516,,,,,1.54578,0.93152,-1.03772,1.375,-2.625,-0.75,-0.79602,1.20496,-2.03638,0,KD9ZMJ,-106,8.125,,,1002.125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-546,37.10132,-97.44032,387.88,26.69922,1.04297,0.01172,-0.00781,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79907,1.20972,-2.03979,0,KD9ZMJ,-106,8.1875,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-609,37.10132,-97.44032,387.88,26.69922,1.04297,-0.00781,-0.05859,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79907,1.20972,-2.03979,0,KD9ZMJ,-106,8.1875,,,1002.375,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-674,37.10132,-97.44032,387.88,26.69922,1.05078,0,-0.05859,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79907,1.20972,-2.03979,0,KD9ZMJ,-106,8.1875,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-741,37.10132,-97.44032,387.88,26.69922,1.01953,0,-0.02734,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79907,1.20972,-2.03979,0,KD9ZMJ,-106,8.1875,,,1002.125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-806,37.10132,-97.44032,387.88,26.70703,1.05469,0.01953,-0.05078,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79749,1.20483,-2.0426,0,KD9ZMJ,-106,8.0625,,,1002,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-869,37.10132,-97.44032,387.88,26.70703,1.02734,0.03906,-0.05078,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79749,1.20483,-2.0426,0,KD9ZMJ,-106,8.0625,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-89,37.10132,-97.44032,387.88,26.6875,1.02734,0,-0.02734,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79382,1.20544,-2.03674,0,KD9ZMJ,-102,8.25,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-37-934,37.10132,-97.44032,387.88,26.70703,1.03906,0.00781,-0.02344,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79749,1.20483,-2.0426,0,KD9ZMJ,-106,8.0625,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-130,37.10132,-97.44032,387.88,26.69922,1.01953,0.01172,-0.04297,,,,,1.54578,0.93152,-1.03772,1.25,-2.625,-0.75,-0.79858,1.20801,-2.04395,0,KD9ZMJ,-106,8.0625,,,1002.3125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-195,37.10132,-97.44032,387.88,26.69922,1.01953,-0.00391,-0.03125,,,,,1.54578,0.93152,-1.03772,1.25,-2.625,-0.75,-0.79858,1.20801,-2.04395,0,KD9ZMJ,-106,8.0625,,,1002.0625,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-262,37.10132,-97.44032,387.88,26.69922,1.03125,0.03516,-0.01563,,,,,1.54578,0.93152,-1.03772,1.25,-2.625,-0.75,-0.79858,1.20801,-2.04395,0,KD9ZMJ,-106,8.0625,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-3,37.10132,-97.44032,387.88,26.70703,1.01953,0.00781,-0.01563,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.79749,1.20483,-2.0426,0,KD9ZMJ,-106,8.0625,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-326,37.10132,-97.44032,387.88,26.69922,1.03906,-0.00391,-0.02734,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.625,-0.79895,1.20898,-2.04175,0,KD9ZMJ,-111,8.3125,,,1002.0625,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-390,37.10132,-97.44032,387.88,26.69922,1.04688,0.00391,0.00391,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.625,-0.79895,1.20898,-2.04175,0,KD9ZMJ,-111,8.3125,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-455,37.10132,-97.44032,387.88,26.69922,1.03125,0.01563,-0.02344,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.625,-0.79895,1.20898,-2.04175,0,KD9ZMJ,-111,8.3125,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-521,37.10132,-97.44032,387.88,26.69922,1.03516,0.00391,-0.05078,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.625,-0.79895,1.20898,-2.04175,0,KD9ZMJ,-111,8.3125,,,1002.125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-586,37.10132,-97.44032,387.88,26.71875,1.03516,0.02344,-0.05078,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.8031,1.21008,-2.04761,0,KD9ZMJ,-112,8.3125,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-650,37.10132,-97.44032,387.88,26.71875,1.05859,0.02344,-0.01563,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.8031,1.21008,-2.04761,0,KD9ZMJ,-112,8.3125,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-66,37.10132,-97.44032,387.88,26.69922,1.04297,0.00781,-0.02344,,,,,1.54578,0.93152,-1.03772,1.25,-2.625,-0.75,-0.79858,1.20801,-2.04395,0,KD9ZMJ,-106,8.0625,,,1002.125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-715,37.10132,-97.44032,387.88,26.71875,1.03125,0.01563,-0.03516,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.8031,1.21008,-2.04761,0,KD9ZMJ,-112,8.3125,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-782,37.10132,-97.44032,387.88,26.71875,1.03906,-0.01953,-0.03125,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.8031,1.21008,-2.04761,0,KD9ZMJ,-112,8.3125,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-847,37.10132,-97.44032,387.88,26.71875,1.02734,-0.00391,-0.07031,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.8009,1.20715,-2.04187,0,KD9ZMJ,-112,8.375,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-911,37.10132,-97.44032,387.88,26.71875,1.04297,0,-0.01953,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.8009,1.20715,-2.04187,0,KD9ZMJ,-112,8.375,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-38-976,37.10132,-97.44032,387.88,26.71875,1.03125,-0.00391,-0.00391,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.8009,1.20715,-2.04187,0,KD9ZMJ,-112,8.375,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-107,37.10132,-97.44032,387.88,26.71875,1.05469,0.01953,-0.03516,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.80042,1.20398,-2.03857,0,KD9ZMJ,-111,8.1875,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-170,37.10132,-97.44032,387.88,26.71875,1.04688,0.00391,-0.01953,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.80042,1.20398,-2.03857,0,KD9ZMJ,-111,8.1875,,,1002.375,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-235,37.10132,-97.44032,387.88,26.71875,1.02344,-0.01172,-0.04687,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.80042,1.20398,-2.03857,0,KD9ZMJ,-111,8.1875,,,1002.25,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-302,37.10132,-97.44032,387.88,26.71875,1.05078,-0.01563,-0.05078,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.80042,1.20398,-2.03857,0,KD9ZMJ,-111,8.1875,,,1002.25,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-367,37.10132,-97.44032,387.88,26.72656,1.01563,0.01563,-0.01563,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79858,1.21094,-2.03955,0,KD9ZMJ,-107,8.3125,,,1002.125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-43,37.10132,-97.44032,387.88,26.71875,1.05078,0.03516,-0.00781,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.8009,1.20715,-2.04187,0,KD9ZMJ,-112,8.375,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-431,37.10132,-97.44032,387.88,26.72656,1.03125,0.01953,-0.03125,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79858,1.21094,-2.03955,0,KD9ZMJ,-107,8.3125,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-496,37.10132,-97.44032,387.88,26.72656,1.01563,0.01953,-0.03125,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79858,1.21094,-2.03955,0,KD9ZMJ,-107,8.3125,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-563,37.10132,-97.44032,387.88,26.72656,1.02344,0.02344,-0.01953,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.79858,1.21094,-2.03955,0,KD9ZMJ,-107,8.3125,,,1002.375,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-628,37.10132,-97.44032,387.88,26.73828,1.03516,0.00391,-0.00781,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80078,1.20422,-2.03613,0,KD9ZMJ,-107,8.375,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-691,37.10132,-97.44032,387.88,26.73828,1.05078,0.01172,-0.01563,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80078,1.20422,-2.03613,0,KD9ZMJ,-107,8.375,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-756,37.10132,-97.44032,387.88,26.73828,1.04297,0.00391,-0.0625,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80078,1.20422,-2.03613,0,KD9ZMJ,-107,8.375,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-39-821,37.10132,-97.44032,387.88,26.73828,1.04688,0.02734,-0.08203,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80078,1.20422,-2.03613,0,KD9ZMJ,-107,8.375,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-143,37.10132,-97.44032,387.88,26.73828,1.04297,0.03906,-0.05469,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80225,1.20874,-2.03516,0,KD9ZMJ,-106,8.3125,,,1002.125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-206,37.10132,-97.44032,387.88,26.73828,1.02734,0.00781,-0.01172,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80225,1.20874,-2.03516,0,KD9ZMJ,-106,8.3125,,,1002.0625,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-270,37.10132,-97.44032,387.88,26.73828,1.03125,-0.01172,-0.0625,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80225,1.20874,-2.03516,0,KD9ZMJ,-106,8.3125,,,1002,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-335,37.10132,-97.44032,387.88,26.73828,1.04297,0.00391,-0.04687,,,,,1.54578,0.93152,-1.03772,1.375,-2.375,-0.75,-0.80225,1.20874,-2.03516,0,KD9ZMJ,-106,8.3125,,,1002.0625,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-402,37.10132,-97.44032,387.88,26.75,1.02734,0.01953,-0.05469,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.80432,1.20764,-2.04846,0,KD9ZMJ,-106,8.0625,,,1002.0625,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-466,37.10132,-97.44032,387.88,26.75,1.01172,-0.00781,-0.02344,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.80432,1.20764,-2.04846,0,KD9ZMJ,-106,8.0625,,,1002.125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-531,37.10132,-97.44032,387.88,26.75,1.03125,0.02344,-0.03125,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.80432,1.20764,-2.04846,0,KD9ZMJ,-106,8.0625,,,1002.25,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-598,37.10132,-97.44032,387.88,26.75,1.02344,-0.02734,-0.02344,,,,,1.54578,0.93152,-1.03772,1.25,-2.375,-0.75,-0.80432,1.20764,-2.04846,0,KD9ZMJ,-106,8.0625,,,1002.125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-663,37.10132,-97.44032,387.88,26.76953,1.05859,0,-0.03906,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.7998,1.20496,-2.04016,0,KD9ZMJ,-106,8.1875,,,1002.0625,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-726,37.10132,-97.44032,387.88,26.76953,1.03125,0.03906,-0.03125,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.7998,1.20496,-2.04016,0,KD9ZMJ,-106,8.1875,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-791,37.10132,-97.44032,387.88,26.76953,1.03906,0.01172,-0.03516,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.7998,1.20496,-2.04016,0,KD9ZMJ,-106,8.1875,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-858,37.10132,-97.44032,387.88,26.76953,1.03516,-0.00391,-0.02734,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.75,-0.7998,1.20496,-2.04016,0,KD9ZMJ,-106,8.1875,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-923,37.10132,-97.44032,387.88,26.77734,1.04297,0.01563,-0.03125,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.625,-0.7981,1.20203,-2.04004,0,KD9ZMJ,-107,8.25,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-40-987,37.10132,-97.44032,387.88,26.77734,1.03906,0.02734,-0.05469,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.625,-0.7981,1.20203,-2.04004,0,KD9ZMJ,-107,8.25,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-118,37.10132,-97.44032,387.88,26.77734,1.04688,0.00781,-0.04687,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.625,-0.7981,1.20203,-2.04004,0,KD9ZMJ,-107,8.25,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-183,37.10132,-97.44032,387.88,26.76953,1.03125,0.00781,-0.0625,,,,,1.54578,0.93152,-1.03772,1.375,-2.25,-0.625,-0.80225,1.20203,-2.04187,0,KD9ZMJ,-107,8.1875,,,1002.25,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-247,37.10132,-97.44032,387.88,26.76953,1.03906,0.01172,-0.04687,,,,,1.54578,0.93152,-1.03772,1.375,-2.25,-0.625,-0.80225,1.20203,-2.04187,0,KD9ZMJ,-107,8.1875,,,1002.125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-312,37.10132,-97.44032,387.88,26.76953,1.02734,0.02734,-0.03906,,,,,1.54578,0.93152,-1.03772,1.375,-2.25,-0.625,-0.80225,1.20203,-2.04187,0,KD9ZMJ,-107,8.1875,,,1002.375,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-379,37.10132,-97.44032,387.88,26.76953,1.03906,0.02344,-0.02344,,,,,1.54578,0.93152,-1.03772,1.375,-2.25,-0.625,-0.80225,1.20203,-2.04187,0,KD9ZMJ,-107,8.1875,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-444,37.10132,-97.44032,387.88,26.77734,1.03125,0.01563,-0.03516,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.79736,1.20203,-2.04492,0,KD9ZMJ,-114,8.0625,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-508,37.10132,-97.44032,387.88,26.77734,1.04297,-0.01563,-0.01563,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.79736,1.20203,-2.04492,0,KD9ZMJ,-114,8.0625,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-51,37.10132,-97.44032,387.88,26.77734,1.02734,0.01172,-0.03125,,,,,1.54578,0.93152,-1.03772,1.375,-2.5,-0.625,-0.7981,1.20203,-2.04004,0,KD9ZMJ,-107,8.25,,,1002.25,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-572,37.10132,-97.44032,387.88,26.77734,1.02344,0.03516,-0.03516,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.79736,1.20203,-2.04492,0,KD9ZMJ,-114,8.0625,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-640,37.10132,-97.44032,387.88,26.77734,1.04297,0.01172,-0.04297,,,,,1.54578,0.93152,-1.03772,1.25,-2.5,-0.75,-0.79736,1.20203,-2.04492,0,KD9ZMJ,-114,8.0625,,,1002.125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-704,37.10132,-97.44032,387.88,26.78906,1.01563,0.04297,-0.03516,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.80029,1.20557,-2.04822,0,KD9ZMJ,-116,8.125,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-768,37.10132,-97.44032,387.88,26.78906,1.04688,0.00391,-0.02344,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.80029,1.20557,-2.04822,0,KD9ZMJ,-116,8.125,,,1002.3125,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-833,37.10132,-97.44032,387.88,26.78906,1.03516,0,-0.0625,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.80029,1.20557,-2.04822,0,KD9ZMJ,-116,8.125,,,1002.375,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-900,37.10132,-97.44032,387.88,26.78906,1.03125,0.00391,0.01172,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.80029,1.20557,-2.04822,0,KD9ZMJ,-116,8.125,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-41-965,37.10132,-97.44032,387.88,26.76953,1.03906,0.01172,-0.04687,,,,,1.54614,0.95801,-1.06409,1.25,-2.375,-0.75,-0.80273,1.21082,-2.04004,0,KD9ZMJ,-116,8.25,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-160,37.10132,-97.44032,387.88,26.76953,1.01953,0.01172,-0.04297,,,,,1.54614,0.95801,-1.06409,1.25,-2.375,-0.75,-0.80273,1.21082,-2.04004,0,KD9ZMJ,-116,8.25,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-224,37.10132,-97.44032,387.88,26.76953,1.03516,-0.01563,-0.03906,,,,,1.54614,0.95801,-1.06409,1.375,-2.375,-0.625,-0.80127,1.20764,-2.03308,0,KD9ZMJ,-112,8.0625,,,1002.375,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-28,37.10132,-97.44032,387.88,26.76953,1.03906,0.00391,-0.01953,,,,,1.54614,0.95801,-1.06409,1.25,-2.375,-0.75,-0.80273,1.21082,-2.04004,0,KD9ZMJ,-116,8.25,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-288,37.10132,-97.44032,387.88,26.76953,1.04297,0.00781,-0.00781,,,,,1.54614,0.95801,-1.06409,1.375,-2.375,-0.625,-0.80127,1.20764,-2.03308,0,KD9ZMJ,-112,8.0625,,,1002.25,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-352,37.10132,-97.44032,387.88,26.76953,1.03906,0.01953,-0.05859,,,,,1.54614,0.95801,-1.06409,1.375,-2.375,-0.625,-0.80127,1.20764,-2.03308,0,KD9ZMJ,-112,8.0625,,,1002.125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-419,37.10132,-97.44032,387.88,26.76953,1.02344,0.00781,-0.01563,,,,,1.54614,0.95801,-1.06409,1.375,-2.375,-0.625,-0.80127,1.20764,-2.03308,0,KD9ZMJ,-112,8.0625,,,1002.1875,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-485,37.10132,-97.44032,387.88,26.76953,1.05469,0.01563,-0.03516,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.79785,1.21338,-2.03613,0,KD9ZMJ,-111,8.0625,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-548,37.10132,-97.44032,387.88,26.76953,1.02344,-0.01172,-0.01172,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.79785,1.21338,-2.03613,0,KD9ZMJ,-111,8.0625,,,1002.1875,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-613,37.10132,-97.44032,387.88,26.76953,1.05859,0.02344,-0.0625,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.79785,1.21338,-2.03613,0,KD9ZMJ,-111,8.0625,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-680,37.10132,-97.44032,387.88,26.76953,1.01953,0.01953,-0.03125,,,,,1.54614,0.95801,-1.06409,1.375,-2.5,-0.75,-0.79785,1.21338,-2.03613,0,KD9ZMJ,-111,8.0625,,,1002.25,0,1.79687,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-50-42-745,37.10132,-97.44032,387.88,26.78906,1.03516,0.00391,-0.02734,,,,,1.54614,0.95801,-1.06409,1.25,-2.375,-0.75,-0.79956,1.20398,-2.0321,0,KD9ZMJ,-111,8.1875,,,1002.3125,0,1.875,1.01563,0,260,0,0,0,0,0,0,0,0,0,0
